"pincode","district","latitude","longitude","Demand"
516356,"Y.S.R.",14.718334,78.6667555,3
516356,"Y.S.R.",14.770713,78.66351,3
516175,"Y.S.R.",14.9279294,78.6238894,1
516175,"Y.S.R.",14.8022227,78.6398234,1
516175,"Y.S.R.",14.7801409,78.6265859,1
516434,"Y.S.R.",14.7859383,78.4497743,8
516434,"Y.S.R.",14.8010334,78.4090981,8
516434,"Y.S.R.",14.8200874,78.3702232,8
516434,"Y.S.R.",14.8654017,78.3760991,8
516434,"Y.S.R.",15.002678,78.4452965,8
516434,"Y.S.R.",14.8005557,78.3531747,8
516434,"Y.S.R.",14.7765266,78.4249114,8
516380,"Y.S.R.",14.6792339,78.3705531,3
516380,"Y.S.R.",14.6546073,78.3696176,3
516380,"Y.S.R.",14.6877778,78.3933055,3
516172,"Y.S.R.",14.7886078,78.6677259,1
516172,"Y.S.R.",14.7196676,78.8588476,1
516172,"Y.S.R.",14.7232222,78.3337759,1
516172,"Y.S.R.",14.6988155,78.6960408,1
516172,"Y.S.R.",14.721594,78.809462,1
516309,"Y.S.R.",14.6076766,78.5077881,3
516289,"Y.S.R.",14.544715,78.6056533,1
516289,"Y.S.R.",14.546919,78.6309656,1
516289,"Y.S.R.",14.556666,78.6490368,1
516289,"Y.S.R.",14.4785833,78.8220556,1
516444,"Y.S.R.",14.7502967,78.2471825,1
516350,"Y.S.R.",14.9165008,78.992274,1
516350,"Y.S.R.",14.3114714,78.3576978,1
516350,"Y.S.R.",14.3958563,78.4025648,1
516329,"Y.S.R.",14.3923581,78.480938,1
517152,"CHITTOOR",13.472453,79.021884,5
517172,"CHITTOOR",13.558238,79.090547,1
517172,"CHITTOOR",13.599725,79.043035,1
517112,"CHITTOOR",13.38991,79.143438,0
517214,"CHITTOOR",13.674989,79.049366,14
517590,"CHITTOOR",13.3211941,79.5785983,6
517587,"CHITTOOR",13.364362,79.738006,1
517619,"Tirupati",13.6636249,79.613713,1
517569,"CHITTOOR",13.44,79.39,1
517569,"CHITTOOR",13.42,79.27,1
517569,"CHITTOOR",13.41,79.31,1
534235,"WEST GODAVARI",16.89825,81.570268,3
534239,"WEST GODAVARI",16.435633,81.51884,5
534208,"WEST GODAVARI",16.518868,81.511431,2
534204,"WEST GODAVARI",16.54689,81.483225,2
534199,"WEST GODAVARI",16.592015,81.499844,1
534199,"WEST GODAVARI",16.584626,81.469484,1
534244,"WEST GODAVARI",16.539136,81.567586,2
534123,"WEST GODAVARI",16.637885,81.811018,2
534266,"WEST GODAVARI",16.554875,81.850178,1
534266,"WEST GODAVARI",16.534626,81.831316,1
534250,"WEST GODAVARI",16.545498,81.69837,2
534122,"WEST GODAVARI",16.636901,81.754761,1
534122,"WEST GODAVARI",16.607926,81.756134,1
534281,"WEST GODAVARI",16.402261,81.56924,1
534275,"WEST GODAVARI",16.47109,81.694336,10
534275,"WEST GODAVARI",16.338067,81.698684,10
534280,"WEST GODAVARI",16.43943,81.65657,1
534134,"Eluru",16.710069,81.593913,2
534134,"WEST GODAVARI",16.656478,81.606247,2
534134,"WEST GODAVARI",16.729314,81.588593,2
534134,"WEST GODAVARI",16.7,81.59,2
534328,"WEST GODAVARI",16.720436,81.732783,1
534328,"WEST GODAVARI",16.772612,81.753302,1
534004,"Eluru",16.6645,81.1581,1
534007,"Eluru",16.6708,81.0117,10
534003,"Eluru",16.731,81.0938,5
534002,"Eluru",16.6836,81.0844,20
534425,"Eluru",16.854,81.3135,5
534448,"Eluru",17.4869,81.3014,1
534448,"Eluru",16.9568,81.3376,1
534448,"Eluru",17.2414,81.3058,1
534406,"Eluru",16.761,81.3886,3
534406,"WEST GODAVARI",16.8167,81.3667,3
534406,"WEST GODAVARI",16.8413,81.4082,3
534460,"Eluru",16.5944,79.3981,3
534460,"Eluru",16.775,81.4919,3
534462,"Eluru",16.1519,79.5354,2
534462,"Eluru",16.2581,78.5843,2
534462,"Eluru",16.9132,81.0132,2
534462,"Eluru",16.8167,81.3667,2
534462,"Eluru",16.8854,80.9955,2
534426,"Eluru",16.9766,81.2597,2
534426,"Eluru",16.9543,81.2558,2
534426,"Eluru",16.9766,81.2597,2
534456,"Eluru",17.1771,81.1013,1
534456,"Eluru",17.716,81.0379,1
534456,"Eluru",17.1706,81.1719,1
534456,"Eluru",17.1916,81.0379,1
534456,"Eluru",17.1967,81.0965,1
534312,"Eluru",16.92945,81.65572,13
534312,"WEST GODAVARI",16.9316,81.2378,13
534451,"Eluru",17.0018,81.2764,1
534401,"Eluru",16.8353,81.3172,1
534450,"Eluru",16.8233,81.1568,2
534452,"Eluru",16.5675,81.6359,2
534452,"Eluru",16.8692,81.1692,2
534450,"Eluru",16.7569,81.1126,2
521333,"Eluru",16.59,81.19,3
521333,"Eluru",16.53,81.27,3
521333,"Eluru",16.79,80.23,3
521333,"Eluru",16.5031483,81.2876611,3
521345,"Eluru",16.5,81.14,2
521345,"Eluru",16.96,80.06,2
521325,"KRISHNA",16.44,81.08,2
521325,"Eluru",16.46,81.13,2
521325,"Eluru",16.43,81.16,2
521340,"Eluru",16.58,81.27,1
521340,"Eluru",16.56,81.29,1
521340,"Eluru",16.603,81.345,1
521329,"KRISHNA",16.38,81.23,2
521329,"Eluru",16.45,81.18,2
521329,"Eluru",17.02,80.43,2
521106,"KRISHNA",16.57,80.96,1
521106,"KRISHNA",16.53,80.94,1
521215,"NTR",16.89,80.76,3
521215,"NTR",16.97,80.76,3
521215,"NTR",16.91,80.72,3
521215,"NTR",16.9802,80.8062,3
521401,"NTR",17.002549,80.470453,2
521401,"NTR",17.046953,80.406724,2
521235,"KRISHNA",17.058341,80.537152,6
521235,"KRISHNA",17.065057,80.571116,6
524341,"SPSR NELLORE",14.52165,79.5681,2
524341,"SPSR NELLORE",14.5213207,79.5612346,2
524341,"SPSR NELLORE",14.4732387,80.1082617,2
524406,"Tirupati",14.1510424,79.7727398,2
524406,"Tirupati",14.1615215,79.7791229,2
524406,"Tirupati",14.1627327,79.8286178,2
524414,"SPSR NELLORE",14.1998264,79.5336367,1
524414,"SPSR NELLORE",14.1998224,79.5336407,1
524410,"Tirupati",14.1463268,79.8503807,1
524410,"Tirupati",14.09985,79.91695,1
524411,"Tirupati",14.06525,80.04415,3
524411,"Tirupati",14.4426097,79.986445,3
524123,"Tirupati",13.7851,80.11139,1
524123,"Tirupati",13.7851,80.11139,1
524123,"Tirupati",13.7851,80.11139,1
524421,"Tirupati",14.6891984,79.3500649,3
524126,"SPSR NELLORE",14.1691,79.85175,9
524345,"SPSR NELLORE",14.3840982,79.7323987,6
524408,"SPSR NELLORE",14.347414,79.5940414,1
524408,"SPSR NELLORE",14.199815,79.533648,1
524121,"Tirupati",13.69695,80.07856,20
524407,"SPSR NELLORE",14.179102,79.744328,4
524407,"SPSR NELLORE",14.13135,79.67245,4
524415,"Tirupati",14.0025511,80.0709399,1
524415,"Tirupati",14.0025471,80.0709439,1
524415,"Tirupati",14.08095,80.01805,1
524320,"SPSR NELLORE",14.3229135,79.9234538,1
524132,"Tirupati",13.99224,79.52305,9
524413,"Tirupati",14.4398,79.9691,4
524413,"Tirupati",14.0025511,80.0709399,4
524309,"SPSR NELLORE",14.3841032,79.7323937,1
522017,"GUNTUR",16.507111,80.210519,6
522005,"GUNTUR",16.287675,80.392308,7
522005,"GUNTUR",16.261439,80.360184,7
522005,"GUNTUR",16.261439,80.360184,7
522235,"GUNTUR",16.051045,80.338021,1
522019,"GUNTUR",16.227372,80.330363,12
522020,"Palnadu",16.582394,80.278126,3
522502,"GUNTUR",16.488132,80.557039,4
522016,"GUNTUR",16.442903,80.411787,1
522303,"GUNTUR",16.42774,80.656275,1
522303,"GUNTUR",16.444933,80.633385,1
522302,"GUNTUR",16.4473,80.604937,2
522018,"GUNTUR",16.373487,80.358905,3
522018,"GUNTUR",16.433408,80.361042,3
522018,"GUNTUR",16.358056,80.403439,3
522508,"GUNTUR",16.37598,80.517468,2
522501,"GUNTUR",16.495726,80.57995,19
522236,"GUNTUR",16.490797,80.439606,4
522236,"GUNTUR",16.531527,80.42222,4
522237,"GUNTUR",16.458908,81.035441,4
522237,"GUNTUR",16.548085,80.481317,4
522237,"GUNTUR",16.491754,80.476452,4
522237,"GUNTUR",16.526858,80.511198,4
522237,"GUNTUR",16.513052,80.551329,4
507116,"BHADRADRI KOTHAGUDEM",17.9311203,80.8156224,1
507117,"BHADRADRI KOTHAGUDEM",17.9311253,80.8156174,4
507117,"BHADRADRI KOTHAGUDEM",17.6967,81.14975,4
507117,"BHADRADRI KOTHAGUDEM",17.9312,80.8156,4
507117,"BHADRADRI KOTHAGUDEM",17.895028,80.792652,4
507117,"BHADRADRI KOTHAGUDEM",18.05234,80.581604,4
507117,"BHADRADRI KOTHAGUDEM",18.070809,80.460926,4
507117,"BHADRADRI KOTHAGUDEM",18.057102,80.476614,4
507117,"BHADRADRI KOTHAGUDEM",18.042776,80.468323,4
507117,"BHADRADRI KOTHAGUDEM",18.010353,80.62346,4
507117,"BHADRADRI KOTHAGUDEM",18.010353,80.62346,4
507117,"BHADRADRI KOTHAGUDEM",18.064698,80.813037,4
507115,"BHADRADRI KOTHAGUDEM",17.775519,80.676848,8
507115,"BHADRADRI KOTHAGUDEM",17.714006,80.683764,8
507115,"BHADRADRI KOTHAGUDEM",17.680887,80.694474,8
507202,"KHAMMAM",17.6062996,81.2160679,1
507211,"MAHABUBABAD",17.6181,80.12879,1
507211,"MAHABUBABAD",18.0460614,80.7339054,1
507204,"KHAMMAM",16.8834787,80.4785212,1
507204,"KHAMMAM",17.33169,80.12005,1
507204,"KHAMMAM",17.044022,80.328968,1
507208,"KHAMMAM",17.15535,80.2164,2
507208,"KHAMMAM",17.1246912,80.2084153,2
507208,"KHAMMAM",17.1366444,80.2139953,2
507208,"KHAMMAM",16.6991648,79.8135454,2
507208,"KHAMMAM",17.0679417,80.2125989,2
507208,"KHAMMAM",17.1246882,80.2084183,2
507002,"KHAMMAM",17.2659582,80.1725506,20
507002,"KHAMMAM",17.2988146,80.1983362,20
507002,"KHAMMAM",17.2509014,80.1756491,20
507002,"KHAMMAM",17.32028169,80.21421881,20
507168,"KHAMMAM",17.3309859,80.4402884,1
507168,"KHAMMAM",17.3309909,80.4402834,1
507168,"KHAMMAM",17.596,81.0567,1
507168,"KHAMMAM",17.3309849,80.4402894,1
507168,"KHAMMAM",17.355334,80.460077,1
507168,"KHAMMAM",17.319792,80.46954,1
507168,"KHAMMAM",17.348594,80.370951,1
507168,"KHAMMAM",17.331537,80.458824,1
507003,"KHAMMAM",17.1937525,80.1421515,11
507003,"KHAMMAM",17.2472668,80.1514307,11
507003,"KHAMMAM",17.2472658,80.1514317,11
507158,"KHAMMAM",17.142659,80.0631751,1
507158,"KHAMMAM",17.1498471,80.066055,1
507158,"KHAMMAM",17.1498501,80.066052,1
507209,"KHAMMAM",17.1692,80.552879,2
507209,"KHAMMAM",17.053227,80.451252,2
507209,"KHAMMAM",17.21331,80.59505,2
507209,"KHAMMAM",17.21331,80.59505,2
507209,"KHAMMAM",17.229224,80.523736,2
507209,"KHAMMAM",17.237174,80.506444,2
507209,"KHAMMAM",17.221907,80.524874,2
507209,"KHAMMAM",17.242983,80.558144,2
507203,"KHAMMAM",16.91504,80.35795,4
507203,"KHAMMAM",16.8482244,80.4191853,4
507203,"KHAMMAM",16.9233012,80.363075,4
507160,"KHAMMAM",17.10185,80.02553,2
507160,"KHAMMAM",17.10185,80.02553,2
507160,"KHAMMAM",17.10185,80.02553,2
507157,"KHAMMAM",17.1969292,79.889154,1
507167,"KHAMMAM",17.2057,80.4157,1
507167,"KHAMMAM",17.2057,80.4157,1
507167,"KHAMMAM",17.2125176,80.4242966,1
507170,"KHAMMAM",17.1741216,80.0402102,2
507170,"KHAMMAM",17.2259236,80.0835121,2
507165,"KHAMMAM",17.1917851,80.3575018,3
507165,"KHAMMAM",17.1917821,80.3575048,3
507165,"KHAMMAM",17.22775,80.17985,3
507201,"KHAMMAM",16.82285,80.472796,2
507201,"KHAMMAM",17.2472628,80.1514347,2
507306,"BHADRADRI KOTHAGUDEM",17.596,81.0567,0
507306,"BHADRADRI KOTHAGUDEM",17.596,81.0567,0
507306,"BHADRADRI KOTHAGUDEM",17.354493,80.938555,0
507306,"BHADRADRI KOTHAGUDEM",17.291946,80.990176,0
507306,"BHADRADRI KOTHAGUDEM",17.336137,80.979556,0
507306,"BHADRADRI KOTHAGUDEM",17.451966,80.967655,0
507166,"BHADRADRI KOTHAGUDEM",17.1868,80.34925,4
507166,"BHADRADRI KOTHAGUDEM",17.1868,80.34925,4
507166,"BHADRADRI KOTHAGUDEM",17.1868,80.34925,4
507302,"KHAMMAM",17.168551,80.63564,1
507302,"KHAMMAM",17.174904,80.738353,1
507302,"KHAMMAM",17.17564,80.703108,1
507302,"KHAMMAM",17.132395,80.636751,1
507118,"BHADRADRI KOTHAGUDEM",17.3934235,80.6130647,2
507118,"BHADRADRI KOTHAGUDEM",17.6684,80.63155,2
507118,"BHADRADRI KOTHAGUDEM",17.632328,80.652608,2
507303,"KHAMMAM",17.212608,80.832138,10
507303,"KHAMMAM",17.213341,80.776929,10
507303,"KHAMMAM",17.1534539,80.8356879,10
507303,"KHAMMAM",17.276001,80.863284,10
507164,"KHAMMAM",17.09654,80.76092,2
507123,"BHADRADRI KOTHAGUDEM",17.533689,80.30461,6
507123,"BHADRADRI KOTHAGUDEM",17.561992,80.301088,6
522659,"Palnadu",15.961219,79.66078,2
522659,"Palnadu",16.005177,79.613881,2
522616,"GUNTUR",16.087918,80.266533,12
522616,"Palnadu",16.062783,80.218339,12
522616,"Palnadu",16.094713,80.09398,12
522619,"Palnadu",16.1048,80.2095,1
522614,"Palnadu",16.4948,79.7284,1
522614,"Palnadu",16.4936,79.7094,1
522614,"Palnadu",16.341,79.754,1
522614,"Palnadu",16.331289,79.716214,1
522660,"Palnadu",15.9699,79.8358,1
522660,"Palnadu",15.9501,79.8587,1
522660,"Palnadu",15.8552,79.7288,1
522529,"GUNTUR",16.3415,80.1671,1
522529,"GUNTUR",16.3376,80.1898,1
522603,"Palnadu",16.3085,80.0438,1
522603,"Palnadu",16.19,80.03,1
522603,"Palnadu",16.227,79.938,1
522603,"Palnadu",16.2872,80.018384,1
522549,"Palnadu",16.2816,80.1179,2
522549,"Palnadu",16.1977,80.1326,2
522549,"Palnadu",16.252,80.2105,2
522647,"Palnadu",16.0767,79.7718,8
522647,"Palnadu",16.0101,79.6961,8
522647,"Palnadu",16.0658,79.6553,8
522647,"Palnadu",16.0683,79.5834,8
522647,"Palnadu",16.07,79.77,8
522409,"Palnadu",16.6432,80.1303,5
522409,"Palnadu",16.6897,80.1392,5
522411,"Palnadu",16.6309,79.9511,1
522411,"Palnadu",16.527,80.0045,1
522411,"Palnadu",16.6561,79.987,1
522411,"Palnadu",16.583,79.9509,1
522411,"Palnadu",16.5457,80.035,1
522411,"Palnadu",16.5065,80.0419,1
522411,"Palnadu",16.577,79.97,1
522414,"Palnadu",16.5935,79.7441,2
522414,"Palnadu",16.6517,79.6899,2
522410,"Palnadu",16.5948,80.1633,4
522435,"Palnadu",16.5781,79.8759,1
522435,"Palnadu",16.628,79.9092,1
522426,"Palnadu",16.4863,79.331,4
522426,"Palnadu",16.4826,79.3986,4
522426,"Palnadu",16.5421,79.3598,4
522426,"Palnadu",16.5104,79.3065,4
522426,"Palnadu",16.5211,79.3625,4
522426,"Palnadu",16.4576,79.4688,4
522436,"Palnadu",16.5642,80.2546,2
522413,"Palnadu",16.5053,79.9244,2
522413,"Palnadu",16.5185,79.9085,2
522413,"Palnadu",16.4587,79.9548,2
522413,"Palnadu",16.5938,79.9081,2
522413,"Palnadu",16.5402,79.9031,2
522413,"Palnadu",16.462,79.919,2
522413,"Palnadu",16.431,79.995,2
522413,"Palnadu",16.441206,79.910644,2
522413,"Palnadu",16.628135,79.909515,2
522613,"Palnadu",16.3545,79.4009,1
524203,"SPSR NELLORE",14.916929,80.026245,2
524203,"SPSR NELLORE",14.952312,80.026944,2
524203,"SPSR NELLORE",14.980194,80.004581,2
524203,"SPSR NELLORE",14.902074,80.066065,2
524222,"SPSR NELLORE",14.905999,79.369787,2
524226,"SPSR NELLORE",14.065902,79.68529,2
524226,"SPSR NELLORE",15.033449,79.758913,2
524228,"SPSR NELLORE",14.954487,79.633412,1
524228,"SPSR NELLORE",14.830812,79.535053,1
524315,"SPSR NELLORE",14.758014,80.086317,5
524315,"SPSR NELLORE",14.685813,80.057318,5
524004,"SPSR NELLORE",14.278766,79.882183,57
524346,"SPSR NELLORE",14.390531,80.026944,2
524305,"SPSR NELLORE",14.556729,79.886032,15
524003,"SPSR NELLORE",14.381861,79.992,51
524314,"SPSR NELLORE",14.453468,80.047056,7
524314,"SPSR NELLORE",14.486404,80.049301,7
524314,"SPSR NELLORE",14.448118,79.984711,7
524307,"SPSR NELLORE",14.650335,79.554724,1
524307,"SPSR NELLORE",14.655317,79.521702,1
524137,"SPSR NELLORE",14.528952,80.017862,12
524137,"SPSR NELLORE",14.495067,79.957391,12
524137,"SPSR NELLORE",14.47767,79.979416,12
524137,"SPSR NELLORE",14.534819,80.054191,12
524344,"SPSR NELLORE",14.410563,79.958258,1
524344,"SPSR NELLORE",13.092777,80.281893,1
524344,"SPSR NELLORE",14.288605,80.12484,1
524313,"SPSR NELLORE",14.535535,80.121921,1
524366,"SPSR NELLORE",14.556454,79.946201,2
524311,"SPSR NELLORE",14.404978,80.092427,1
523171,"Bapatla",16.038788,80.292059,1
523171,"Bapatla",15.993729,80.211914,1
523165,"Bapatla",15.826206,80.344983,2
523169,"Bapatla",16.021854,80.31353,5
523157,"Bapatla",15.819489,80.36591,17
523281,"PRAKASAM",15.07558,79.828974,2
523281,"PRAKASAM",15.070093,79.847036,2
523281,"PRAKASAM",15.09595,79.919821,2
523271,"PRAKASAM",15.321481,79.840857,3
523271,"PRAKASAM",15.333732,79.906775,3
523271,"PRAKASAM",15.314527,79.884888,3
523271,"PRAKASAM",15.298881,79.883171,3
523271,"PRAKASAM",15.354673,79.742752,3
523101,"PRAKASAM",15.304779,80.022758,3
523274,"PRAKASAM",15.321295,80.044644,3
523292,"PRAKASAM",15.132637,79.956625,2
523292,"PRAKASAM",15.094023,79.989884,2
523279,"PRAKASAM",15.36001,79.975571,9
523279,"PRAKASAM",15.37884,79.915873,9
523272,"PRAKASAM",15.420436,79.992,5
523272,"PRAKASAM",15.445966,79.948649,5
523247,"PRAKASAM",15.747092,79.644845,2
523247,"PRAKASAM",15.785729,79.711544,2
523247,"PRAKASAM",15.717867,79.641472,2
506349,"Mulugu",18.1319699,79.7826973,3
523304,"PRAKASAM",15.402418,79.507427,0
523304,"PRAKASAM",15.735901,79.554724,0
523304,"PRAKASAM",15.924892,79.60465,0
523265,"PRAKASAM",15.806996,79.798293,1
523265,"PRAKASAM",15.929683,79.796389,1
523265,"PRAKASAM",15.911315,79.812378,1
523265,"PRAKASAM",15.65175,79.63715,1
523108,"PRAKASAM",15.173004,79.385782,2
523108,"PRAKASAM",15.22614,15.22614,2
523201,"Bapatla",15.852804,79.941652,11
523201,"Bapatla",15.792377,80.042137,11
523201,"PRAKASAM",15.909457,79.88154,11
523180,"PRAKASAM",15.606315,80.16379,0
523180,"PRAKASAM",15.629438,80.161314,0
523226,"PRAKASAM",15.508447,79.812164,2
523280,"PRAKASAM",15.403164,80.130243,2
523280,"PRAKASAM",15.354502,80.082178,2
523303,"Bapatla",16.980052,79.974804,2
523303,"Bapatla",15.959586,79.960041,2
523286,"PRAKASAM",15.489445,80.190303,1
523286,"PRAKASAM",15.468654,80.184746,1
523212,"Bapatla",15.585765,80.029739,1
523212,"Bapatla",15.781354,80.025547,1
523183,"PRAKASAM",16.235032,80.729064,1
523183,"Bapatla",15.687742,80.105168,1
523225,"PRAKASAM",15.499579,79.968967,1
523225,"PRAKASAM",15.556887,79.968229,1
523264,"PRAKASAM",15.663189,79.948649,1
534342,"WEST GODAVARI",16.96835,81.6987989,4
534313,"WEST GODAVARI",17.0216,81.5357,7
534318,"WEST GODAVARI",17.1792222,81.5315419,1
534318,"WEST GODAVARI",17.1727275,81.5919847,1
534318,"Eluru",17.2201466,81.5800712,1
534301,"WEST GODAVARI",16.9136509,81.6509645,3
534340,"WEST GODAVARI",17.0805996,81.635102,1
534340,"WEST GODAVARI",17.0640872,81.659392,1
534340,"WEST GODAVARI",17.0798808,81.6500042,1
534340,"WEST GODAVARI",17.0670309,81.7048824,1
534340,"WEST GODAVARI",17.07416,81.67359,1
534111,"WEST GODAVARI",16.9581027,81.4598558,1
534156,"WEST GODAVARI",16.7496448,81.5881789,1
534198,"WEST GODAVARI",16.6636572,81.483981,1
534145,"WEST GODAVARI",16.8996338,81.5648926,1
534145,"WEST GODAVARI",16.8641375,81.5814043,1
534145,"WEST GODAVARI",16.8821096,81.5672816,1
534112,"WEST GODAVARI",16.9049542,81.3771475,0
534166,"WEST GODAVARI",16.7884275,81.4974787,2
534102,"WEST GODAVARI",16.8506742,81.5083501,4
534102,"WEST GODAVARI",16.8729782,81.46306,4
506342,"WARANGAL",18.0682833,79.6870966,1
811101,"SHEIKHPURA",25.12406,85.459475,4
811101,"SHEIKHPURA",25.141694,85.862891,4
811211,"MUNGER",25.2239186,86.5930592,1
811211,"MUNGER",25.374756,86.473525,1
811213,"MUNGER",25.374756,86.473525,1
811213,"MUNGER",25.374756,86.473525,1
811213,"MUNGER",24.9514613,86.5930592,1
811213,"MUNGER",25.1225592,86.5530372,1
811214,"MUNGER",25.3131703,86.5489033,6
811311,"LAKHISARAI",86.0926597,25.1815494,5
811311,"LAKHISARAI",86.03504,25.2111631,5
811311,"LAKHISARAI",86.1105166,25.1246677,5
811311,"LAKHISARAI",86.1501254,25.0342195,5
811311,"LAKHISARAI",86.0535621,25.2061527,5
811311,"LAKHISARAI",86.1557552,25.2224756,5
811311,"LAKHISARAI",86.1176885,25.2233703,5
811311,"LAKHISARAI",86.0761109,25.0976423,5
811311,"LAKHISARAI",86.1220567,25.0668389,5
811311,"LAKHISARAI",86.139298,25.2430177,5
811103,"SHEIKHPURA",25.141694,85.862891,1
811103,"SHEIKHPURA",25.141694,85.862891,1
811105,"SHEIKHPURA",86.224718,24.919515,3
811105,"SHEIKHPURA",25.0748684,85.778579,3
811105,"SHEIKHPURA",25.141694,85.862891,3
811105,"SHEIKHPURA",25.1455714,85.8042016,3
811105,"SHEIKHPURA",25.141694,85.862891,3
811105,"SHEIKHPURA",25.0669375,85.8501035,3
811105,"SHEIKHPURA",25.0269646,85.7850385,3
811106,"LAKHISARAI",86.169024,25.287095,3
811106,"LAKHISARAI",25.196175,86.180751,3
803107,"NALANDA",25.28,85.66,1
803107,"NALANDA",25.21,85.67,1
803107,"NALANDA",25.01,85.62,1
803107,"NALANDA",25.17,85.41,1
803107,"NALANDA",25.25,85.66,1
803107,"NALANDA",25.19,85.59,1
803214,"PATNA",25.446309,85.771688,1
803213,"PATNA",25.446672,85.748495,7
803213,"PATNA",25.434136,85.658582,7
803213,"PATNA",25.41669,85.710366,7
803110,"PATNA",33.88,118.27,3
803110,"PATNA",24.94,85.65,3
803110,"PATNA",50.73,8.631,3
803110,"PATNA",25.35,85.44,3
803110,"PATNA",25.309466,85.551,3
803301,"PATNA",25.352545,85.995625,2
801303,"NALANDA",25.04,85.19,1
801303,"NALANDA",25.14,85.22,1
801303,"NALANDA",25.15,85.19,1
801303,"NALANDA",26.43,80.35,1
801303,"NALANDA",25.16,85.18,1
801303,"NALANDA",25.04,85.27,1
801303,"NALANDA",26.29,83.92,1
801303,"NALANDA",25.44,85.42,1
803302,"PATNA",25.410266,85.887561,1
803302,"PATNA",25.374867,85.833238,1
803303,"PATNA",25.389738,85.953971,1
803115,"NALANDA",23.52,87.32,1
803115,"NALANDA",25.12,85.54,1
803115,"NALANDA",26.41,84.56,1
803119,"NALANDA",30.35,97.79,1
803119,"NALANDA",36.14,95.96,1
803119,"NALANDA",25.24,85.59,1
803119,"NALANDA",42.31,122.82,1
803119,"NALANDA",25.29,85.62,1
803119,"NALANDA",25.30849,85.628286,1
803116,"NALANDA",25.07,85.34,1
803116,"NALANDA",25.24,86.96,1
803116,"NALANDA",25.05,85.37,1
803116,"NALANDA",25.01,85.42,1
805101,"NAWADA",24.840679,85.465938,1
805126,"NAWADA",24.746982,85.536164,1
805126,"NAWADA",24.746982,85.536164,1
805126,"NAWADA",24.746982,85.536164,1
805126,"NAWADA",24.746982,85.536164,1
805130,"NAWADA",24.800938,85.243951,2
805130,"NAWADA",24.800938,85.243951,2
805130,"NAWADA",24.800938,85.243951,2
800009,"PATNA",25.3696666,85.6666558,4
800007,"PATNA",25.5409045,85.1365671,14
800007,"PATNA",25.5409452,85.1365671,14
800008,"PATNA",25.5872,85.2338,23
801505,"PATNA",25.602555,85.1359444,29
801505,"PATNA",25.574127,85.125,29
801505,"PATNA",25.612677,85.158875,29
801109,"PATNA",25.1231231,85.1211211,1
801109,"PATNA",25.2123131,85.1231321,1
801109,"PATNA",25.2121324,85.2121313,1
801110,"PATNA",25.3232121,85.2311245,2
801110,"PATNA",25.1316455,85.1346374,2
801110,"PATNA",25.2154687,85.1321345,2
801108,"PATNA",25.63885,85.046508,2
801108,"PATNA",25.63885,84.8755,2
801102,"PATNA",25.1545557,85.2646465,1
801102,"PATNA",25.38846,84.81613,1
801102,"PATNA",25.2145454,85.2332131,1
804453,"PATNA",25.3232365,85.1232136,7
804453,"PATNA",25.1321313,85.2123131,7
801104,"PATNA",25.3125456,85.2354657,2
801104,"PATNA",25.2134554,85.2132454,2
801104,"PATNA",25.1234545,85.2315645,2
801104,"PATNA",25.5564565,85.6455556,2
801503,"PATNA",23.059,80.97,76
803202,"PATNA",25.44323,85.3926,2
803202,"PATNA",25.610468,85.141659,2
803202,"PATNA",25.44323,85.3926,2
803202,"PATNA",25.6148709,85.147926,2
804452,"PATNA",25.7582333,84.1352586,2
804452,"PATNA",25.2562244,85.4569875,2
801503,"PATNA",25.594095,85.137565,76
801111,"PATNA",25.2265656,85.6566445,1
801111,"PATNA",25.2121212,85.2124547,1
801111,"PATNA",25.1245434,85.4545454,1
821101,"KAIMUR (BHABUA)",25.211887,83.52701,3
821101,"KAIMUR (BHABUA)",24.939581,83.859231,3
821101,"KAIMUR (BHABUA)",25.042435,83.56697,3
802212,"ROHTAS",25.212744,84.251983,8
821305,"ROHTAS",24.935883,84.1725288,3
821305,"ROHTAS",25.352221,84.057708,3
821305,"ROHTAS",24.980475,84.103926,3
821108,"KAIMUR (BHABUA)",24.908055,83.532339,1
821108,"KAIMUR (BHABUA)",25.09113,83.721906,1
821108,"KAIMUR (BHABUA)",25.022951,83.839347,1
821108,"KAIMUR (BHABUA)",24.946639,83.833381,1
821108,"KAIMUR (BHABUA)",24.908055,83.532339,1
821111,"ROHTAS",24.62874,83.920166,1
821111,"ROHTAS",24.62874,83.920166,1
844114,"VAISHALI",25.859798,85.300312,2
844114,"VAISHALI",25.859798,85.300312,2
844114,"VAISHALI",25.859798,85.300312,2
844114,"VAISHALI",25.673746,85.365563,2
844114,"VAISHALI",25.673746,85.365563,2
844114,"VAISHALI",25.859798,85.300312,2
844503,"VAISHALI",25.653196,85.322202,0
844503,"VAISHALI",25.683196,85.322202,0
844503,"VAISHALI",25.653196,85.322202,0
844503,"VAISHALI",25.653196,85.322202,0
844503,"VAISHALI",25.653196,85.322202,0
844504,"VAISHALI",25.667206,85.407126,1
844504,"VAISHALI",25.667206,85.407126,1
844504,"VAISHALI",25.667206,85.407126,1
844504,"VAISHALI",25.667206,85.407126,1
844118,"VAISHALI",25.673746,85.365563,1
844118,"VAISHALI",25.673746,85.365563,1
844102,"VAISHALI",25.673746,85.365563,2
844102,"VAISHALI",25.8356,85.2356,2
